word	root	stem	lemma
فتبارك	برك	تبارك	تبارك
فتبسم	بس م	تبسم	تبسم
فتبهتهم	بهت	بهت	بهت
فتبينوا	بين	تبين	تبين
فتثير	ثور	أثار	أثار
فتحا	فتح	فتح	فتح
فتحت	فتح	فتح	فتح
فتحرير	حرر	تحرير	تحرير
فتحسسوا	حسس	تحسس	تحسس
فتح	فتح	فتح	فتح
فتحنا	فتح	فتح	فتح
فتحوا	فتح	فتح	فتح
فتخبت	خبت	أخبت	أخبت
فتخرجوه	خرج	أخرج	أخرج
فتخشى	خشي	خشي	خشي
فتخطفه	خطف	خطف	خطف
فتدلى	دلو	تدلى	تدلى
فتذروها	وذر	وذر	وذر
فتذكر	ذكر	ذكر	ذكر
فتراه	فتر;رءي	فتر;راءى;رأى	فتر;راءى;رأى
فتربصوا	ربص	تربص	تربص
فترة	فتر	فترة	فترة
فتردى	ردي	ردي	ردي
فترضى	رضو	رضي	رضي
فتركه	ترك	ترك	ترك
فترى	تري;رءي	راءى;رأى;ترى	راءى;رأى;ترى
فتزل	نزل	زلّ	زلّ
فتستجيبون	جوب	استجاب	استجاب
فتشابه	شبه	تشابه	تشابه
فتشقى	شقو	شقى	شقى
فتصبح	صبح	أصبح	أصبح
فتصبحوا	صبح	أصبح	أصبح
فتصيبكم	صوب	أصاب	أصاب
فتطاول	طول	تطاول	تطاول
فتطردهم	طرد	طرد	طرد
فتعاطى	عطي	تعاطى	تعاطى
فتعالى	علو	تعالى	تعالى
فتعالين	علو	تعالى	تعالى
فتعرفونها	عرف	عرف	عرف
فتعسا	تعس	تعس	تعس
فتفجر	فجر	فجر	فجر
فتفرق	فرق	تفرق	تفرق
فتفشلوا	فشل	فشل	فشل
فتقبل	قبل	تقبل	تقبل
فتقبلها	قبل	تقبل	تقبل
فتقطعوا	قطع	تقطع	تقطع
فتقعد	قعد	قعد	قعد
فتقول	قول	قال	قال
فتكفرون	كفر	كفر	كفر
فتكن	كون	كان	كان
فتكونا	كون	كان	كان
فتكون	كون	كان	كان
فتكونون	كون	كان	كان
فتكوى	كوي	كوى	كوى
فتلقى	لقو;لقي	تلقى;ألقى;لقي;لقا	تلقى;ألقى;لقي;لقا
فتلك		تلك	تلك
فتماروا	مري	تمارى	تمارى
فتمتعوا	متع	تمتع	تمتع
فتم	تمم	تم	تم
فتمثل	مثل	تمثل	تمثل
فتمسكم	مسس	مس	مس
فتمنوا	مني	تمنى	تمنى
فتنا	تنن	تن	تن
فتنادوا	ندو	تنادى	تنادى
فتنازعوا	نزع	تنازع	تنازع
فتناه	فتن	فتن	فتن
فتنة	فتن	فتنة	فتنة
فتنتك	فتن	فتنة	فتنة
فتنتكم	فتن	فتنة	فتنة
فتنتم	فتن	فتن	فتن
فتنته	فتن	فتنة	فتنة
فتنتهم	فتن	فتنة	فتنة
فتنفخ	نفخ	نفخ	نفخ
فتنفعه	نفع	نفع	نفع
فتنقلبوا	قلب	انقلب	انقلب
فتنوا	فتن	فتن	فتن
فتهاجروا	هجر	هاجر	هاجر
فتهجد	هجد	تهجد	تهجد
فتوبوا	توب	تاب	تاب
فتوكلوا	وكل	توكل	توكل
فتوكل	وكل	توكل	توكل
فتولوا	ولي	تولى	تولى
فتول	ولي	تولى	تولى
فتولى	ولي	تولى	تولى
فتونا	فتن	فتون	فتون
فتياتكم	فتو	فتى;فتيات	فتى;فتيات
فتيان	فتو	فتى	فتى
فتية	فتو	فتية	فتية
فتى	فتو	فتى	فتى
فتيلا	تيل;فتل	تيل;فتيل	تيل;فتيل
فتيمموا	يمم	تيمم	تيمم
فثبتوا	ثبت	ثبت	ثبت
فثبطهم	ثبط	ثبط	ثبط
فثم	ثمم	ثم	ثم
فجاءته	جيء	جاء	جاء
فجاء	جيء	جاء	جاء
فجاءها	جيء	جاء	جاء
فجاءوهم	جيء	جاء	جاء
فجاجا	فجج	فجاج	فجاج
فجاسوا	جوس	جاس	جاس
فجرت	فجر	فجر	فجر
فجزاء	جزى	جزاء	جزاء
فجزاؤه	جزى	جزاء	جزاء
فجعلتم	جعل	جعل	جعل
فجعل	جعل	جعل	جعل
فجعلنا	جعل	جعل	جعل
فجعلناها	جعل	جعل	جعل
فجعلناه	جعل	جعل	جعل
فجعلناهم	جعل	جعل	جعل
فجعلناهن	جعل	جعل	جعل
فجعله	جعل	جعل	جعل
فجعلهم	جعل	جعل	جعل
فج	فجج	فج	فج
فجمع	جمع	جمع	جمع
فجمعناهم	جمع	جمع	جمع
فجوة	فجو	فجوة	فجوة
فجورها	فجر	فجور	فجور
فحاسبناها	حسب	حاسب	حاسب
فحاق	حوق;حيق	حاق	حاق
فحبطت	حبط	حبط	حبط
فحدث	حدث	حدث	حدث
فحسبه		حسب	حسب
فحشر	حشر	حشر	حشر
فحق	حقق	حق	حق
فحكمه	حكم	حكم	حكم
فحملته	حمل	حمل	حمل
فحيوا	حيي	حيا	حيا
فخانتاهما	خون	خان	خان
فخذ	ءخذ	أخذ	أخذ
فخذها	ءخذ	أخذ	أخذ
فخذوه	ءخذ	أخذ	أخذ
فخذوهم	ءخذ	أخذ	أخذ
فخراج	خرج	خراج	خراج
فخرج	خرج	خرج	خرج
فخر	خرر	خر	خر
فخسفنا	خسف	خسف	خسف
فخشينا	خشي	خشي	خشي
فخلف	خلف	خلف	خلف
فخلق	خلق	خلق	خلق
فخلقنا	خلق	خلق	خلق
فخلوا	خلي;خلل	خلى;خل	خلى;خل
فخورا	فخر	فخور	فخور
فخور	خوري;فخر	فخور;خوري	فخور;خوري
فداء	فدي	فداء	فداء
فدخلوا	دخل	دخل	دخل
فدعا	ودع;فدع;دعو	دعا;فدع;ودع	دعا;فدع;ودع
فدعوهم	دعو	دعا	دعا
فدكتا	دكك	دك	دك
فدلاهما	دلو;دلل	دلى;دل	دلى;دل
فدمدم	دمدم	دمدم	دمدم
فدمرناها	دمر	دمر	دمر
فدمرناهم	دمر	دمر	دمر
فدية	ودي;فدي	دية;فدية	دية;فدية
فذاقت	ذوق	ذاق	ذاق
فذاقوا	ذوق	ذاق	ذاق
فذانك		ذانك	ذانك
فذبحوها	ذبح	ذبح	ذبح
فذرني	وذر	وذر	وذر
فذرهم	وذر	وذر	وذر
فذروها	وذر	وذر	وذر
فذروه	وذر	وذر	وذر
فذكر	ذكر	ذكر	ذكر
فذلك		ذلك	ذلك
فذلكم	ذا	ذلك	ذلك
فذلكم		ذلكم	ذلكم
فذلكن		ذلكن	ذلكن
فذو		ذو	ذو
فذوقوا	ذوق	ذاق	ذاق
فذوقوه	ذوق	ذاق	ذاق
فراتا	فراتان;فرت	فرات	فرات
فرات	فراتان;فرت	فرات	فرات
فرادى	فرد	فرادى	فرادى
فرارا	فرر	فرار	فرار
فراشا	فرش	فراش	فراش
فراغ	فرغ	فراغ	فراغ
فراق	فرق	فراق	فراق
فرآه	رءي	رأى	رأى
فرأوه	رءي	رأى	رأى
فربكم	ربب	رب	رب
فرت	فرو;فري;فرر	فر;فرى	فر;فرى
فرث	فرث	فرث	فرث
فرجالا	رجل	رجال	رجال
فرجت	فرج	فرج	فرج
فرجع	رجع	رجع	رجع
فرجعناك	رجع	رجع	رجع
فرجعوا	رجع	رجع	رجع
فرجل	رجل	رجل	رجل
فرجها	فرج	فرج	فرج
فرح	فرح	فرح	فرح
فرحوا	فرح	فرح	فرح
فرحون	فرح	فرح	فرح
فرحين	فرح	فرح	فرح
فردا	فرد	فرد	فرد
فرددناه	ردد	رد	رد
فردوا	ردد;ردي	رد;ردى	رد;ردى
فردوه	ردد	رد	رد
فررتم	فرر	فر	فر
فرش	فرش	فرش	فرش
فرشناها	رشن;فرش	رشن;فرش	رشن;فرش
فرضتم	فرض	فرض	فرض
فرض	فرض	فرض	فرض
فرضنا	فرض	فرض	فرض
فرطا	فرط	فرط	فرط
فرطت	فرط	فرط	فرط
فرطتم	فرط	فرط	فرط
فرطنا	فرط	فرط	فرط
فرعون	فرعن	فرعون	فرعون
فرغت	فرغ	فرغ	فرغ
فرقا	فرق	فرق	فرق
فرقانا	فرق	فرقان	فرقان
فرقة	فرق	فرقة;فرق	فرقة;فرق
فرقت	فرق	فرق	فرق
فرق	فرق	فرق	فرق
فرقنا	فرق	فرق	فرق
فرقناه	فرق	فرق	فرق
فرقوا	فرق	فرق	فرق
فرهان	رهن	رهان	رهان
فروج	فرج	فرج	فرج
فروجهم	فرج	فرج	فرج
فروجهن	فرج	فرج	فرج
فروح	روح	روح	روح
فريا	روي;فري	ري;فري	ري;فري
فريضة	فرض	فريضة	فريضة
فريقا	ريق;فرق	ريق;فريق	ريق;فريق
فريقان	ريق;فرق	فريق;ريق	فريق;ريق
فريق	ريق;فرق	ريق;فريق	ريق;فريق
فزادتهم	زيد	زاد	زاد
فزادهم	زيد;زود	زاد	زاد
فزادوهم	زيد	زاد	زاد
فزده	زيد	زاد	زاد
فزع	فزع	فزع	فزع
فزعوا	فزع;وزع	فزع;وزع	فزع;وزع
فزيلنا	زيل	زيل	زيل
فزين	زين	زين	زين
فزينوا	زين	زين	زين
فساء	سوء	ساء	ساء
فسادا	فسد	فساد	فساد
فساد	فسد	فساد	فساد
فسأكتبها	كتب	كتب	كتب
فسالت	سيل	سال	سال
فساهم	سهم	ساهم	ساهم
فسبحان		سبحان	سبحان
فسبح	سبح	سبح	سبح
فسبحه	سبح	سبح	سبح
فستبصر	بصر	أبصر	أبصر
فستذكرون	ذكر	ذكر	ذكر
فسترضع	رضع	أرضع	أرضع
فستعلمون	علم	علم	علم
فسجد	سجد	سجد	سجد
فسجدوا	سجد	سجد	سجد
فسحقا	سحق	سحق	سحق
فسخرنا	سخر	سخر	سخر
فسقا	فسق	فسق	فسق
فسق	فسق	فسق	فسق
فسقناه	سوق	ساق	ساق
فسقوا	فسق	فسق	فسق
فسقى	سقي	سقى	سقى
فسلام	سلم	سلام	سلام
فسلكه	سلك	سلك	سلك
فسلموا	سلم	سلم	سلم
فسنيسره	يسر	يسر	يسر
فسواك	سوي	سوى	سوى
فسواها	سوي	سوى	سوى
فسواهن	سوي	سوى	سوى
فسوف		سوف	سوف
فسوق	فسق	فسوق	فسوق
فسوى	سوي	سوى	سوى
فسيأتيهم	ءتي	أتى	أتى
فسيحشرهم	حشر	حشر	حشر
فسيحوا	سيح	ساح	ساح
فسيدخلهم	دخل	أدخل	أدخل
فسيروا	سور;سير	سار	سار
فسيرى	رءي	راءى;رأى	راءى;رأى
فسيعلمون	علم	علم	علم
فسيقولون	قول	قال	قال
فسيكفيكهم	كفي	كفى	كفى
فسينغضون	نغض	أنغض	أنغض
فسينفقونها	نفق	أنفق	أنفق
فسيؤتيه	ءتي	آتى	آتى
فشاربون	شرب	شارب	شارب
فشدوا	شدد	شد	شد
فشربوا	شرب	شرب	شرب
فشرد	شرد	شرد	شرد
فشلتم	فشل;شول;شيل	فشل;شال	فشل;شال
فشهادة	شهد	شهادة	شهادة
فصالا	فصل	فصال	فصال
فصبر	صبر	صبر	صبر
فصبروا	صبر	صبر	صبر
فصب	صبب	صب	صب
فصدقت	صدق	صدق	صدق
فصدهم	صدد	صد	صد
فصدوا	صدي;صدد	صدى;صد	صدى;صد
فصرف	صرف	صرف	صرف
فصرهن	صور	صار	صار
فصعق	صعق	صعق	صعق
فصكت	صكك	صك	صك
فصلت	صلي;صلو;فصل	صلى;فصل;صلا	صلى;فصل;صلا
فصل	صلي;صلو;فصل	صلى;فصل	صلى;فصل
فصلنا	فصل	فصل	فصل
فصلناه	فصل	فصل	فصل
فصلى	صلي;صلو	صلى	صلى
فصيام	صوم	صيام	صيام
فضة	فضض	فضة	فضة
فضحكت	ضحك	ضحك	ضحك
فضرب	ضرب	ضرب	ضرب
فضربنا	ضرب	ضرب	ضرب
فضلا	فضل	فضل	فضل
فضلتكم	فضل	فضل	فضل
فضل	فضل	فضل	فضل
فضلكم	فضل	فضل	فضل
فضلنا	فضل	فضل	فضل
فضله	فضل	فضل	فضل
فضلوا	فضل;ضلل	فضل;ضل	فضل;ضل
فطاف	طوف;طيف	طاف	طاف
فطال		طال	طال
فطبع	طبع	طبع	طبع
فطرت	فطر	فطر	فطر
فطر	فطر	فطر	فطر
فطركم	فطر	فطر	فطر
فطرنا	فطر	فطر	فطر
فطرني	فطر	فطر	فطر
فطرهن	فطر	فطر	فطر
فطفق	طفق	طفق	طفق
فطل	طلل	طل	طل
فطلقوهن	طلق	طلق	طلق
فطمسنا	طمس	طمس	طمس
فطهر	طهر	طهر	طهر
فطور	فطر	فطور	فطور
فطوعت	طوع	طوع	طوع
فظا	فظظ	فظ	فظ
فظلت	ظلل	ظل	ظل
فظلتم	ظلل	ظل	ظل
فظلموا	ظلم	ظلم	ظلم
فظلوا	ظلل	ظل	ظل
فظن	ظنن	ظن	ظن
فظنوا	ظنن	ظن	ظن
فعاقبتم	عقب	عاقب	عاقب
فعاقبوا	عقب	عاقب	عاقب
فعال	فعل	فعال	فعال
فعتوا	عتو	عتا	عتا
فعجب	عجب	عجب	عجب
فعجل	عجل	عجل	عجل
فعدة	عدد	عد;عدة	عد;عدة
فعدتهن	عدد	عد	عد
فعدلك	عدل	عدل	عدل
فعرفهم	عرف	عرف	عرف
فعززنا	عزز	عزز	عزز
فعسى		عسى	عسى
فعصوا	عصو;عصي	عصى;عصا	عصى;عصا
فعصى	عصي	عصى	عصى
فعظوهن	وعظ	وعظ	وعظ
فعفونا	عفو	عفا	عفا
فعقر	عقر	عقر	عقر
فعقروا	عقر	عقر	عقر
فعقروها	عقر	عقر	عقر
فعلت	فعل	فعل	فعل
فعلتك	فعل	فعلة	فعلة
فعلتم	فعل	فعل	فعل
فعلتها	فعل	فعل	فعل
فعلته	فعل	فعل	فعل
فعل	فعل	فعل	فعل
فعلم	علم	علم	علم
فعلموا	علم	علم	علم
فعلنا	فعل	فعل	فعل
فعلن	فعل	فعل	فعل
فعله	فعل	فعل	فعل
فعلوا	فعل	فعل	فعل
فعلوه	فعل	فعل	فعل
فعلى	علي	على	على
فعلي		فعلي	فعلي
فعليكم	فعل	فعلة	فعلة
فعليها	فعل	فعلة;على	فعلة;على
فعليه	فعل	فعلة	فعلة
فعليهم	فعل	فعلة	فعلة
فعليهن	على	على	على
فعموا	فعم;عمي	فعم;عمي	فعم;عمي
فعميت	عمي	عمى;عمي	عمى;عمي
فعند		عند	عند
فغشاها	غشش;غشي	غش;غشى	غش;غشى
فغشيهم	غشو;غشي	غشي	غشي
فغفر	غفر	غفر	غفر
فغفرنا	غفر	غفر	غفر
فغلبوا	غلب	غلب	غلب
فغلوه	غلل	غل	غل
فغوى	غوي	غوى	غوى
ففتحنا	فتح	فتح	فتح
ففتقناهما	فتق	فتق	فتق
ففدية	فدي	فدية	فدية
ففررت	فرر	فر	فر
ففروا	فرر	فر	فر
ففريقا	فرق	فريق	فريق
ففزع	فزع	فزع	فزع
ففسق	فسق	فسق	فسق
ففسقوا	فسق	فسق	فسق
ففهمناها	فهم	فهم	فهم
ففي		في	في
فقاتلا	قتل	قاتل	قاتل
فقاتل	قتل	قاتل	قاتل
فقاتلوا	قتل	قاتل	قاتل
فقالت	قول	قال	قال
فقال	قول	قال	قال
فقالوا	قول	قال	قال
فقبضت	قبض	قبض	قبض
فقتل	قتل	قتل	قتل
فقتله	قتل	قتل	قتل
فقدر	قدر	قدر	قدر
فقدرنا	قدر	قدر	قدر
فقدره	قدر	قدر	قدر
فقد		قد	قد
فقد	قد	قد	قد
فقدموا	قدم	قدم	قدم
فقذفناها	قذف	قذف	قذف
فقراء	فقر	فقراء	فقراء
فقرأه	قرء	قرأ	قرأ
فقربه	قرب	قرب	قرب
فقست	فقس;قسو	قسا;فقس	قسا;فقس
فقضاهن	قضي	قضى	قضى
فقضى	قضي	قضى	قضى
فقطع	قطع	قطع	قطع
فقعوا	فقع;قعو	فقع;قعي	فقع;قعي
فقلت	قول	قال	قال
فقل	قول	قال	قال
فقلنا	قول	قال	قال
فقليلا	قلل	قليل	قليل
فقنا	وقي	وقى	وقى
فقولا	قول	قال;قول	قال;قول
فقولوا	قول	قال	قال
فقولي	قول	قال;قول	قال;قول
فقيرا	فقر	فقير	فقير
فقير	فقر	فقير	فقير
فكاتبوهم	كتب	كاتب	كاتب
فكانت	كون	كان	كان
فكان		كان	كان
فكأنما		كأنما	كأنما
فكانوا		كانو	كانو
فكأين	كأين	كأين	كأين
فكبت	كبب	كب	كب
فكبر	كبر	كبر	كبر
فكبكبوا	كبكب	كبكب	كبكب
فكثركم	كثر	كثر	كثر
فكذبت	كذب	كذب	كذب
فكذب	كذب	كذب	كذب
فكذبنا	كذب	كذب	كذب
فكذبوا	كذب	كذب	كذب
فكذبوه	كذب	كذب	كذب
فكذبوهما	كذب	كذب	كذب
فكذلك		كذلك;ذلك	كذلك;ذلك
فكر	فكر	فكر	فكر
فكرهتموه	كره	كره	كره
فكسونا	كسو	كسا	كسا
فكشفنا	كشف	كشف	كشف
فكفارته	كفر	كفارة;كفار	كفارة;كفار
فكفرت	كفر	كفر	كفر
فكفروا	كفر	كفر	كفر
فكف	كفف	كف	كف
فك	فكك	فك	فك
فكفى	كفي	كفى	كفى
فكلا	ءكل	أكل	أكل
فكلا	كلل	كل	كل
فكلوا	كلي;ءكل	أكل;كلى	أكل;كلى
فكلوه	ءكل	أكل	أكل
فكلي	كلي;ءكل	أكل;كلى	أكل;كلى
فكنتم	كون	كان	كان
فكهين	فكه	فكه	فكه
فكيدون	كيد	كاد	كاد
فكيدوني	كيد	كاد	كاد
فكيف		كيف	كيف
فلا	فلو	لا;فلا	لا;فلا
فلأقطعن	قطع	قطع	قطع
فلأمه	ءم	أم	أم
فلانا	فلان	فلان	فلان
فلأنفسكم	نفس	أنفس	أنفس
فلأنفسهم	نفس	أنفس	أنفس
فلبثت	بوث;لبث;بيث	لبث;باث	لبث;باث
فلبث	لبث	لبث	لبث
فلبئس	بءس	بئس	بئس
فلتقم	قوم	قام	قام
فلذلك		ذلك	ذلك
فلسوف	سوف	سوف	سوف
فلعرفتهم	عرف	عرف	عرف
فلعلك	علل;علك	لعل;علك;عل	لعل;علك;عل
فلعنة	لعن	لعنة	لعنة
فلقاتلوكم	قتل	قاتل	قاتل
فلك	فلك	فلك	فلك
فلكل	كلل	كل	كل
فلكم		لكم	لكم
فلكم	لي	ل	ل
فللذكر	ذكر	ذكر	ذكر
فلله	الله	الله	الله
فللوالدين	ولد	والد	والد
فلما	لمم	لم;لما	لم;لما
فلمسوه	لمس	لمس	لمس
فلم		لم	لم
فلم	لم	لم	لم
فلنأتينك	ءتي	أتى	أتى
فلنأتينهم	ءتي	أتى	أتى
فلنحيينه	حيي	أحيا	أحيا
فلنذيقن	ذوق	أذاق	أذاق
فلنسألن	سءل	سأل	سأل
فلنعم	نعم	نعم	نعم
فلنفسه	نفس	نفس	نفس
فلنقصن	قصص	قص	قص
فلن		لن	لن
فلننبئن	نبء	نبأ	نبأ
فلنولينك	ولي	ولى	ولى
فلها	لهو	لها	لها
فله		له	له
فلهما	لي	ل	ل
فلهم	لي	ل	ل
فلهن	لي	ل	ل
فلولا		لولا	لولا
فلو		لو	لو
فليأت	ءتي	أتى	أتى
فليأتكم	ءتي	أتى	أتى
فليأتنا	ءتي;ءتن	أتى;أتن	أتى;أتن
فليأتوا	ءتو;ءتي	أتى;أتا	أتى;أتا
فليأكل	ءكل	أكل	أكل
فليبتكن	بتك	بتك	بتك
فليتقوا	وقي	اتقى	اتقى
فليتنافس	نفس	تنافس	تنافس
فليتوكل	وكل	توكل	توكل
فليحذر	حذر	حذر	حذر
فليدع	دعو	دعا	دعا
فليذوقوه	ذوق	ذاق	ذاق
فليرتقوا	رقي;رتق	رتق;ارتقى	رتق;ارتقى
فليستأذنوا	ءذن	استأذن	استأذن
فليستجيبوا	جوب	استجاب	استجاب
فليستعفف	عفف	استعف	استعف
فليس		ليس	ليس
فليصلوا	صلي;صلو;صلل	صل;صلى	صل;صلى
فليصمه	صوم	صام	صام
فليضحكوا	ضحك	ضحك	ضحك
فليعبدوا	عبد	عبد	عبد
فليعلمن	علم	علم	علم
فليعمل	عمل	عمل	عمل
فليغيرن	غير	غير	غير
فليفرحوا	فرح	فرح	فرح
فليقاتل	قتل	قاتل	قاتل
فليكتب	كتب	كتب	كتب
فليكفر	كفر	كفر	كفر
فليكونوا	كون	كان	كان
فليلقه	لقي	ألقى	ألقى
فليمدد	مدد	مد	مد
فليملل	ملل	أمل	أمل
فلينظر	نظر	نظر	نظر
فلينفق	نفق	أنفق	أنفق
فليؤد	ءدي	أدى	أدى
فليؤمن	ءمن	آمن	آمن
فماذا		ماذا	ماذا
فما	فم	ما;فم	ما;فم
فمال	مول	مال	مال
فمالئون	ملء	مالئ	مالئ
فمأواهم	مءوىً	مأوى	مأوى
فمتاع	متع	متاع	متاع
فمتعناهم	متع	متع	متع
فمتعوهن	متع	متع	متع
فمثله	مثل	مثل	مثل
فمحونا	محو	محا	محا
فمرت	مرر	مر	مر
فمستقر	قرر	مستقر	مستقر
فمكث	مكث	مكث	مكث
فملاقيه	لقي	ملاقي	ملاقي
فمنكم	مين	من;مان	من;مان
فمن	من	من	من
فمن	مين;منن	من;مان	من;مان
فمنها	مين	من;مان	من;مان
فمنهم	مين	من;مان	من;مان
فمنه	مين	من;مان	من;مان
فمهل	مهل	مهل	مهل
فناداها	ندو	نادى	نادى
فنادته	ندو	نادى	نادى
فنادوا	ندو	نادى	نادى
فنادى	ندو	نادى	نادى
فناظرة	نظر	ناظر	ناظر
فنبذتها	نبذ	نبذ	نبذ
فنبذناهم	نبذ	نبذ	نبذ
فنبذناه	نبذ	نبذ	نبذ
فنبذوه	نبذ	نبذ	نبذ
فنتبرأ	برء	تبرأ	تبرأ
فنتبع	تبع	اتبع	اتبع
فنجعل	جعل	جعل	جعل
فنجيناك	نجو	نجى	نجى
فنجيناه	نجو	نجى	نجى
فنجي	نجو	نجى	نجى
فنخرج	خرج	أخرج	أخرج
فنذر	وذر	وذر	وذر
فنردها	ردد	رد	رد
فنزل	نزل	نزل	نزل
فنسوا	نسي;فنس	نسي;فنس	نسي;فنس
فنسيتها	نسي	نسي	نسي
فنسيهم	وسي;نسي	نسي;وسى	نسي;وسى
فنسي	وسي;نسي	نسي;وسى	نسي;وسى
فنصف	نصف	نصف	نصف
فنظرة	نظر	نظرة	نظرة
فنظر	نظر	نظر	نظر
فنظل	ظلل	ظل	ظل
فنعما		نعما	نعما
فنعمل	عمل	عمل	عمل
فنعم		نعم	نعم
فنفخنا	نفخ	نفخ	نفخ
فنفعها	نفع	نفع	نفع
فنقبوا	نقب	نقب	نقب
فنكون	كون	كان	كان
فننبئكم	نبء	نبأ	نبأ
فننبئهم	نبء	نبأ	نبأ
فهب	وهب	وهب	وهب
فهديناهم	هدي	هدى	هدى
فهدى	هدي	هدى	هدى
فهذا	هذو	هذا	هذا
فهزموهم	هزم	هزم	هزم
فهل		هل	هل
فهم		هم	هم
فهم	هو	هم	هم
فهو		هو	هو
فهي	وفه	هي;وفه	هي;وفه
فواحدة	وحد	واحد	واحد
فؤاد	فءد	فؤاد	فؤاد
فؤادك	فءد	فؤاد	فؤاد
فواق	فوق;وقي	واقي;فواق	واقي;فواق
فواكه	فاكهة;فكه	فواكه	فواكه
فوت	فوت	فوت	فوت
فوجا	فوج	فوج	فوج
فوجدا	وجد	وجد	وجد
فوجدناها	وجد	وجد	وجد
فوجد	وجد	وجد	وجد
فوج	فوج	فوج	فوج
فورب	ربب	رب	رب
فوربك	ربب	رب	رب
فورهم	فور	فور	فور
فوزا	فوز	فوز	فوز
فوسطن	وسط	وسط	وسط
فوسوس	وسوس	وسوس	وسوس
فوفاه	وفي	وفى	وفى
فوقاه	فوق;وقي	فوق;وقى	فوق;وقى
فوقاهم	فوق;وقي	فوق;وقى	فوق;وقى
فوقع	وقع	وقع	وقع
فوق		فوق	فوق
فوق	فوق	فوق	فوق
فوقكم		فوق	فوق
فوقكم	فوق	فوق	فوق
فوقها		فوق	فوق
فوقها	فوق	فوق	فوق
فوقه	فوق	فوق	فوق
فوقهم		فوق	فوق
فوقهم	فوق	فوق	فوق
فوقهن	فوق	فوق	فوق
فوكزه	وكز	وكز	وكز
فولوا	ولي	ولى	ولى
فول	ولي	ولى	ولى
فوهب	وهب	وهب	وهب
فويل	ويل	ويل	ويل
فئة	فءي	فئة	فئة
فئتكم	فءي	فئة	فئة
فئتين	فءي	فئة	فئة
فيأتيهم	ءتي	أتى	أتى
فيأخذكم	ءخذ	أخذ	أخذ
فيبسطه	بسط	بسط	بسط
فيتبعون	تبع	اتبع	اتبع
فيتعلمون	علم	تعلم	تعلم
فيجعله	جعل	جعل	جعل
فيحفكم	حفو	يحف	يحف
فيحل	حلل	حل	حل
فيحلفون	حلف	حلف	حلف
فيحلوا	حلل	أحل	أحل
فيحيي	حيي	أحيا	أحيا
فيخرج	خرج	خرج	خرج
فيدخلهم	دخل	أدخل	أدخل
فيدمغه	دمغ	دمغ	دمغ
فيدهنون	دهن	أدهن	أدهن
فيذرها	وذر	وذر	وذر
فيذهب	ذهب	ذهب	ذهب
فيرسل	رسل	أرسل	أرسل
فيركمه	ركم	ركم	ركم
فيسبوا	سبب	سب	سب
فيستحيي	حيي	استحيا	استحيا
فيسحتكم	سحت	سحت	سحت
فيسخرون	سخر	سخر	سخر
فيسقي	سقي	سقى	سقى
فيشفعوا	شفع	شفع	شفع
فيصبحوا	صبح	أصبح	أصبح
فيصلب	صلب	صلب	صلب
فيصيب	صوب	أصاب	أصاب
فيضاعفه	ضعف	ضاعف	ضاعف
فيضل	ضلل	أضل	أضل
فيضلك	ضلل	أضل	أضل
فيطمع	طمع	طمع	طمع
فيظللن	ظلل	ظل	ظل
فيعتذرون	عذر	اعتذر	اعتذر
فيعذبه	عذب	عذب	عذب
فيعذبهم	عذب	عذب	عذب
فيعلمون	علم	علم	علم
فيغرقكم	غرق	أغرق	أغرق
فيغفر	غفر	غفر	غفر
في		في	في
فيقتل	قتل	قتل	قتل
فيقتلون	قتل	قتل	قتل
فيقسمان	قسم	أقسم	أقسم
فيقول	قول	قال	قال
فيقولوا	قول	قال	قال
فيقولون	قول	قال	قال
فيكشف	كشف	كشف	كشف
فيكم		في	في
فيكون	كون	كان	كان
فيكيدوا	كيد	كاد	كاد
فيما		فيما	فيما
فيمت	موت	مات	مات
فيمسك	مسك	أمسك	أمسك
فيم		فيم	فيم
فيمكث	مكث	مكث	مكث
فيموتوا	موت	مات	مات
فيميلون	ميل	مال	مال
فينا	فين	فان;في	فان;في
فينبئكم	نبء	نبأ	نبأ
فينبئهم	نبء	نبأ	نبأ
فينتقم	نقم	انتقم	انتقم
فينسخ	نسخ	نسخ	نسخ
فينظر	نظر	نظر	نظر
فينظروا	نظر	نظر	نظر
فينقلبوا	قلب	انقلب	انقلب
فيها		في	في
فيه		في	في
فيهما	في	في	في
فيهم	في	في	في
فيهن	في	في	في
فيوحي	وحي	أوحى	أوحى
فيؤخذ	ءخذ	أخذ	أخذ
فيوفيهم	وفي	وفى	وفى
فيؤمنوا	ءمن	آمن	آمن
فيومئذ		يومئذ	يومئذ
فيئوس	يءس	يؤوس	يؤوس
فيئوس	يءس	يئوس	يئوس
قاب	قوب	قاب	قاب
قاتل	قتل	قاتل	قاتل
قاتلكم	قتل	قاتل	قاتل
قاتلهم	قتل	قاتل	قاتل
قاتلوا	قتل	قاتل	قاتل
قاتلوكم	قتل	قاتل	قاتل
قاتلوهم	قتل	قاتل	قاتل
قادر	قدر	قادر	قادر
قادرون	قدر	قادر	قادر
قادرين	قدر	قادر	قادر
قارعة	قرع	قارعة;قارع	قارعة;قارع
قارون	قار	قاري	قاري
قارون	قرن	قارون	قارون
قاسية	قسي	قاسي	قاسي
قاصدا	قصد	قاصد	قاصد
قاصرات	قصر	قاصر	قاصر
