word	root	stem	lemma
والمحرمات	حرم	محرم;محرمة	محرم;محرمة
يعلما	علم	علم;أعلم	علم;أعلم
المواشي	مشي	مواشي	مواشي
والواعدة	وعد	واعد	واعد
واستبداله	بدل	استبدال	استبدال
يحفرون	حفر	حفر	حفر
تعيش	عيش	أعاش	أعاش
الخليعة	خلع	خليع	خليع
ملتحقون	لحق	ملتحق	ملتحق
المحرومان	حرم	محروم	محروم
سيرجعون	رجع	أرجع;رجع	أرجع;رجع
أنقل	وقل;نقل	وقل;أنقل;نقل	وقل;أنقل;نقل
والمقاييس	قيس	مقاييس	مقاييس
يمنع	منع	منع	منع
إضافات	ضيف	إضافة	إضافة
منعكسة	عكس	منعكس	منعكس
المقاتلة	قتل	مقاتل	مقاتل
استحقاقات	حقق	استحقاق	استحقاق
أتركن	ورك;ترك;ركن	أركن;ورك;ترك;ركن	أركن;ورك;ترك;ركن
تحفران	حفر	حفر	حفر
متروكات	ترك	متروك	متروك
ولدان	دين;ولد;دون;دنو	ولد;ولدان;دان;داني	ولد;ولدان;دان;داني
غداء	غدو	غداء	غداء
تعزيز	عزز	تعزيز	تعزيز
والمحتكرون	حكر	محتكر	محتكر
أتركي	ورك;ركو;ترك	ورك;ركا;ترك;تركة	ورك;ركا;ترك;تركة
ميناء	وني	ميناء	ميناء
دمائم	دمم	دمائم	دمائم
زيارة	زور;زور،زير	زيار;زيارة	زيار;زيارة
والمرتحلون	رحل	مرتحل	مرتحل
استحقاق	حقق	استحقاق	استحقاق
جهاد	جهد	جهاد	جهاد
يدلون	دلل;دلو;ودل	ودل;دلا;أدلى	ودل;دلا;أدلى
يزورون	زور	زور;زار	زور;زار
زائرة	زور	زائر	زائر
سيختلقون	خلق	اختلق	اختلق
صهوة	صهو	صهوة	صهوة
المفقودة	فقد	مفقود	مفقود
بالأسواق	سوق	أسواق	أسواق
مادحات	مدح	مادح	مادح
فيحمل	حمل	حمل	حمل
العرقلة	عرقل	عرقلة	عرقلة
والمخلوقين	خلق	مخلوق	مخلوق
ملون	لون	ملا	ملا
يرجعان	رجع	أرجع;رجع	أرجع;رجع
ملوك	ملك	ملوك	ملوك
وضيع	وضع;ضيع;ضوع	ضيع;ضاع;وضيع	ضيع;ضاع;وضيع
تألق	ءلق	ألق	ألق
والامتناع	منع	امتناع	امتناع
وتصممن	صمم	صم	صم
والأفكار	فكر	أفكار	أفكار
والجهاز	جهز	جهاز	جهاز
وستعرفين	عرف	عرف	عرف
مسافرون	سفر	مسافر	مسافر
استبيانهم	بين	استبيان	استبيان
الحاصلين	حصل	حاصل	حاصل
وقدراتها	قدر	قدر;قدرة	قدر;قدرة
ستسمع	سمع	أسمع;سمع	أسمع;سمع
خاطفات	خطف	خاطف	خاطف
مصفاة	صفو	مصفاة	مصفاة
استعرضناها	عرض	استعرض	استعرض
سينشغلون	شغل	انشغل	انشغل
والمصادر	صدر	مصادر	مصادر
صودرت	صدر	صادر	صادر
الباكون	بكي	باكي	باكي
تفتحون	فتح	فتح	فتح
تكتبين	كتب	أكتب;كتب	أكتب;كتب
وفعاليات	فعل	فعال	فعال
صلوات	صلو	صلوات	صلوات
تغفران	غفر	غفر	غفر
فاعتبر	عبر	اعتبر	اعتبر
الانطلاق	طلق	انطلاق	انطلاق
سيحظر	حظر	حظر	حظر
وسترتبطون	ربط	ارتبط	ارتبط
عسكريات	عسكر	عسكر	عسكر
المقالات	قول	مقال;مقالة	مقال;مقالة
وبيص	وبص	وبيص	وبيص
والألعاب	لعب	ألعاب	ألعاب
والمساجد	سجد	مساجد	مساجد
تبني	بني;تبن	بنى;تبني;تبن	بنى;تبني;تبن
احتوائها	حوي	احتواء	احتواء
والموجود	وجد	موجود	موجود
جاري	جور;جري	جار;جارى	جار;جارى
كسور	سور;كسر	سور;كسور	سور;كسور
رئيس	رءس	رئيس	رئيس
والخطابات	خطب	خطاب;خطابة	خطاب;خطابة
سيطلبان	طلب	طلب	طلب
تملكوا	ملك	ملك;أملك	ملك;أملك
القاصرين	قصر	قاصر	قاصر
كتبوا	كتب	كتب	كتب
مضطجع	ضجع	مضطجع	مضطجع
العملاقتين	عملق	عملاق	عملاق
ومرتبطتان	ربط	مرتبط	مرتبط
وتحظر	حظر	حظر	حظر
المنشغلان	شغل	منشغل	منشغل
الموسوعة	وسع	موسوعة	موسوعة
والمراجعات	رجع	مراجع;مراجعة	مراجع;مراجعة
كسوة	كسو	كسوة	كسوة
مبيعاتها	بيع	مبيع	مبيع
والمنقول	نقل	منقول	منقول
سيسجدون	سجد	سجد	سجد
عقدتا	عقد	عقد	عقد
يسأل	سءل	سأل	سأل
للمساءلة	سءل	مساءلة	مساءلة
ومقارنتها	قرن	مقارنة;مقارن	مقارنة;مقارن
متجادلين	جدل	متجادل	متجادل
المطلوبة	طلب	مطلوب	مطلوب
المحرومة	حرم	محروم	محروم
استخدم	خدم	استخدم	استخدم
راجعات	رجع	راجع	راجع
المنافسة	نفس	منافس;منافسة	منافس;منافسة
المرسلات	رسل	مرسل	مرسل
والأضرار	ضرر	أضرار	أضرار
سيواصلن	وصل	واصل	واصل
المعرقلات	عرقل	معرقل	معرقل
بلور	بلور	بلور	بلور
درساهما	درس	درس	درس
سماعة	سمع	سماع	سماع
يصرون	صرو;صري	صرى;صري;صرا	صرى;صري;صرا
سيعلم	علم	علم;أعلم	علم;أعلم
مضايف	ضيف	مضايف	مضايف
المخترقة	خرق	مخترق	مخترق
يرجعون	رجع	أرجع;رجع	أرجع;رجع
ملاك	ملك	ملاك	ملاك
الاعتصام	عصم	اعتصام	اعتصام
غوغاء	غوغ	غوغاء	غوغاء
ومرتبطتين	ربط	مرتبط	مرتبط
ستشرب	شرب	شرب;أشرب	شرب;أشرب
عائشة	عيش	عائش	عائش
المقاييس	قيس	مقاييس	مقاييس
المكتشفين	كشف	مكتشف	مكتشف
المحيطات	حيط	محيط	محيط
مهاد	مهد	مهاد	مهاد
بناءات	بني	بناء	بناء
بالاستعانة	عون	استعانة	استعانة
المسافرين	سفر	مسافر	مسافر
بالإنسان	ءنس	إنسان	إنسان
والموضوعات	وضع	موضوعة;موضوع	موضوعة;موضوع
فابلغ	بلغ	بلغ	بلغ
ثابتون	ثبت	ثابت	ثابت
المنشغلات	شغل	منشغل	منشغل
كسوه	كسو	كسا	كسا
للعمل	عمل	عمل	عمل
البكاء	بكي	بكاء	بكاء
الوحدة	وحد	وحد;وحدة	وحد;وحدة
تجاهد	جهد	جاهد	جاهد
تحلل	حلل	حل;أحل	حل;أحل
سقوط	سقط	سقوط	سقوط
ومعالجات	علج	معالج;معالجة	معالج;معالجة
لغاتهم	لغو	لغة;لغا	لغة;لغا
مشواره	شور	مشوار	مشوار
سدود	سدد	سدود	سدود
يبدأ	بدء	أبدأ;بدأ	أبدأ;بدأ
ستشربون	شرب	شرب;أشرب	شرب;أشرب
وظيفتهم	وظف	وظيفة;وظيف	وظيفة;وظيف
حملوا	حمل	حمل	حمل
لتتم	تيم;ليت;لوت	لات;تام	لات;تام
أنيقات	ءنق	أنيق	أنيق
يخلعن	خلع	خلع	خلع
لخسائرها	خسر	خسائر	خسائر
أميرات	ءمر	أمير	أمير
سيسمع	سمع	أسمع;سمع	أسمع;سمع
والمستمعات	سمع	مستمع	مستمع
يفقدن	فقد	أفقد;فقد	أفقد;فقد
حركتهم	حرك	حرك;حركة	حرك;حركة
فينبغي	بغي	انبغى	انبغى
والمصنوع	صنع	مصنوع	مصنوع
وخدماتها	خدم	خدمة	خدمة
ستدرسن	درس	درس	درس
يسيطرون	سيطر	سيطر	سيطر
والجوانب	جنب	جوانب	جوانب
والمسجدين	سجد	مسجد	مسجد
والولايات	ولي	ولاية	ولاية
المشروب	شرب	مشروب	مشروب
والمتجادلات	جدل	متجادل	متجادل
ستحفرون	حفر	حفر	حفر
والخالق	خلق	خالق	خالق
توسوسون	وسوس	وسوس	وسوس
مطالبات	طلب	مطالب;مطالبة	مطالب;مطالبة
عارفه	عرف	عارف	عارف
سترجعان	رجع	أرجع;رجع	أرجع;رجع
وباحثان	بحث	باحث	باحث
تمجيد	مجد	تمجيد	تمجيد
معارف	عرف	معارف	معارف
سترابط	ربط	رابط	رابط
والعائشة	عيش	عائش	عائش
سيحرمون	حرم	حرم;أحرم	حرم;أحرم
المدفوعة	دفع	مدفوع	مدفوع
أمنه	مون;ءوم;مين;منو;مني;ءمن	أمن;آم;من;منى;مان;منا	أمن;آم;من;منى;مان;منا
مستقبلي	قبل	مستقبل	مستقبل
لعبة	لعب	لعبة;لعب	لعبة;لعب
مملكة	ملك	مملك;مملكة	مملك;مملكة
الباردة	برد	بارد	بارد
المفتوح	فتح	مفتوح	مفتوح
اكتشافها	كشف	اكتشاف	اكتشاف
المراحيض	رحض	مراحيض	مراحيض
عارفة	عرف	عارف	عارف
وخيم	وخم;خيم	خام;خيم;وخيم	خام;خيم;وخيم
وظائف	وظف	وظائف	وظائف
مستمعة	سمع	مستمع	مستمع
والمرسلون	رسل	مرسل	مرسل
باستعادة	عود	استعادة	استعادة
مراجعات	رجع	مراجع;مراجعة	مراجع;مراجعة
فاقتدى	قدي	اقتدى	اقتدى
المرتبط	ربط	مرتبط	مرتبط
إخوان	ءخو	إخوان	إخوان
أنفسنا	نفس	نفس;أنفس	نفس;أنفس
ستشربان	شرب	شرب;أشرب	شرب;أشرب
المنتظرة	نظر	منتظر	منتظر
براذين	برذن	براذين	براذين
وتوزيعها	وزع	توزيع	توزيع
للانفلات	فلت	انفلات	انفلات
المساجد	سجد	مساجد	مساجد
المنعكسة	عكس	منعكس	منعكس
والمستمعان	سمع	مستمع	مستمع
جمعت	جمع	جمع	جمع
منتخبات	نخب	منتخب	منتخب
معرفة	عرف	معرفة	معرفة
أخلاقيات	خلق	أخلاق	أخلاق
استلهام	لهم	استلهام	استلهام
للحيلولة	حول	حيلولة	حيلولة
الحقاء	حقو	حقاء	حقاء
والإبحار	بحر	إبحار	إبحار
بتحديثها	حدث	تحديث	تحديث
عواء	عوي	عواء	عواء
استخدامه	خدم	استخدام	استخدام
لتثبيتها	ثبت	تثبيت	تثبيت
أملكي	ملك	ملك;ملكة;أملك	ملك;ملكة;أملك
والعلوم	علم	علوم	علوم
سيصحبن	صحب	صحب;أصحب	صحب;أصحب
المراقبة	رقب	مراقبة;مراقب	مراقبة;مراقب
خدمات	خدم	خدمة	خدمة
عويل	عول	عويل	عويل
وحمايتها	حمي	حماية	حماية
تباين	بين	تباين	تباين
مستمعون	سمع	مستمع	مستمع
وإرسالها	رسل	إرسال	إرسال
اعتمادها	عمد	اعتماد	اعتماد
سينقسم	قسم	انقسم	انقسم
اشربوا	شرب	شرب	شرب
مهين	مهي;هون;مهو	مهين;مهى;مها	مهين;مهى;مها
جمعتما	جمع	جمع	جمع
سيادة	سيد	سيادة	سيادة
فحصل	حصل	حصل	حصل
الأخوات	ءخو	أخوات	أخوات
الجريمة	جرم	جريمة	جريمة
أوحد	وحد	أوحد;وحد	أوحد;وحد
الحاسوب	حسب	حاسوب	حاسوب
المفضلة	فضل	مفضلة	مفضلة
كلاعبين	لعب	لاعب	لاعب
يحركوا	حرك	حرك	حرك
المستهلك	هلك	مستهلك	مستهلك
العارف	عرف	عارف	عارف
يربطان	ربط	ربط	ربط
حوامل	حمل	حوامل	حوامل
فيضانات	فيض	فيضان	فيضان
فيجعل	جعل	جعل	جعل
تمنعن	منع	منع	منع
والحداثة	حدث	حداث;حداثة	حداث;حداثة
بالمصالح	صلح	مصالح	مصالح
سيتركن	ترك	ترك	ترك
فناء	نءي;نيء;فني	فناء;ناء;ناءى	فناء;ناء;ناءى
شأوتم	شءو	شآ	شآ
تمويل	مول	تمويل	تمويل
المرشدتين	رشد	مرشد	مرشد
مرتبطين	ربط	مرتبط	مرتبط
محفورة	حفر	محفور	محفور
عوان	عون	عوان	عوان
الابتزاز	بزز	ابتزاز	ابتزاز
تعقد	عقد	أعقد;عقد	أعقد;عقد
ياسر	يسر	ياسر	ياسر
استخداما	خدم	استخدام	استخدام
والجديدة	جدد	جديد	جديد
بالمحاكم	حكم	محاكم	محاكم
شواء	شوي	شواء	شواء
فيقتصر	قصر	اقتصر	اقتصر
سيولة	سيل	سيولة	سيولة
للمبدعين	بدع	مبدع	مبدع
مراجعان	رجع	مراجع	مراجع
انتظارها	نظر	انتظار	انتظار
قضاء	قضي	قضاء	قضاء
وزيرة	وزر;زير	وزير;زيرة;زير	وزير;زيرة;زير
بتجربتها	جرب	تجربة	تجربة
بالوسائط	وسط	وسائط	وسائط
فتخفض	خفض	خفض	خفض
بالإصدار	صدر	إصدار	إصدار
المعايير	عير	معايير	معايير
الاهتمامات	همم	اهتمام	اهتمام
المألوفة	ءلف	مألوف	مألوف
تملكون	ملك	ملك;أملك	ملك;أملك
ازدواج	زوج	ازدواج	ازدواج
فتحتما	حتم;تيح;توح;فتح	حتم;فتح;تاح	حتم;فتح;تاح
مبعثر	بعثر	مبعثر	مبعثر
سيرجعان	رجع	أرجع;رجع	أرجع;رجع
المناسبة	نسب	مناسبة;مناسب	مناسبة;مناسب
والبرامج	برمج	برامج	برامج
باستثناء	ثني	استثناء	استثناء
الأحجام	حجم	أحجام	أحجام
الحاسبات	حسب	حاسب	حاسب
اعتذارها	عذر	اعتذار	اعتذار
مسؤولون	سءل	مسؤول	مسؤول
باجتياح	جيح	اجتياح	اجتياح
سيطلب	طلب	طلب	طلب
ودائع	ودع	ودائع	ودائع
والانتخابات	نخب	انتخاب	انتخاب
الإيجابيات	وجب	إيجاب	إيجاب
الممنوع	منع	ممنوع	ممنوع
دينار	دنر	دينار	دينار
والمحاسب	حسب	محاسب	محاسب
المنتشرة	نشر	منتشر	منتشر
المعتقلون	عقل	معتقل	معتقل
تحمل	حمل	حمل	حمل
للمفاخرة	فخر	مفاخر	مفاخر
يحرم	حرم	حرم;أحرم	حرم;أحرم
مدينة	دين;مدن	مدين;مدينة	مدين;مدينة
ويلات	ويل;ليت;لوت	لات;ويل;ويلة	لات;ويل;ويلة
طرق	طرق	طرق	طرق
للحواسيب	حسب	حواسيب	حواسيب
وبالإضافة	ضيف	إضافة	إضافة
يعلمانهما	علم	علم;أعلم	علم;أعلم
فاصلح	صلح	صلح	صلح
أعقدوا	عقد	أعقد;عقد	أعقد;عقد
أمثلة	مثل	مثل;أمثل;أمثلة	مثل;أمثل;أمثلة
يتركون	ترك	ترك	ترك
وصيف	صيف;وصف	صاف;صيف;وصيف	صاف;صيف;وصيف
المراس	مرس	مراس	مراس
المنفذ	نفذ	منفذ	منفذ
فيجهر	جهر	جهر;أجهر	جهر;أجهر
أوفر	وفر	وفر;أوفر	وفر;أوفر
وتكريس	كرس	تكريس	تكريس
عارفون	عرف	عارف	عارف
اختلافين	خلف	اختلاف	اختلاف
براكين	بركن	براكين	براكين
بتفعيلها	فعل	تفعيل	تفعيل
رجوعكما	رجع	رجوع	رجوع
إرهابي	رهب	إرهاب	إرهاب
والمطالبات	طلب	مطالب;مطالبة	مطالب;مطالبة
مرابحات	ربح	مرابحة	مرابحة
وأخبارهم	خبر	أخبار	أخبار
الجواسيس	جسس	جواسيس	جواسيس
صفاء	صفو	صفاء	صفاء
والعيشة	عيش	عيشة;عيش	عيشة;عيش
ناء	نءي;نيء	ناء;ناءى	ناء;ناءى
المسبوقة	سبق	مسبوق	مسبوق
ملكوا	ملك	ملك	ملك
فيدخل	دخل	أدخل;دخل	أدخل;دخل
فاجمع	جمع	جمع	جمع
فيصير	صير	صار	صار
والمحتوى	حوي	محتوى	محتوى
والمزرعتين	زرع	مزرعة	مزرعة
بالاستيلاء	ولي	استيلاء	استيلاء
أتركوا	ورك;ركو;ترك	ورك;ركا;ترك	ورك;ركا;ترك
وباحترام	حرم	احترام	احترام
والمنتجات	نتج	منتج	منتج
تعقدن	عقد	أعقد;عقد	أعقد;عقد
ثقافات	ثقف;ثقف	ثقافة;ثقاف	ثقافة;ثقاف
هناء	هنء	هناء	هناء
تفاوتات	فوت	تفاوت	تفاوت
الخلفيات	خلف	خلف	خلف
ستدرسون	درس	درس	درس
مكاتب	كتب	مكاتب	مكاتب
بانتخاب	نخب	انتخاب	انتخاب
مزوداتنا	زود	مزودة;مزود	مزودة;مزود
اختبارات	خبر	اختبار	اختبار
والمبدعين	بدع	مبدع	مبدع
والمرجوعة	رجع	مرجوع	مرجوع
عربون	عربن	عربون	عربون
ومساعدته	سعد	مساعدة;مساعد	مساعدة;مساعد
استحدثوا	حدث	استحدث	استحدث
العلامات	علم	علامة	علامة
المستمعات	سمع	مستمع	مستمع
توفيراتهم	وفر	توفير	توفير
العداء	عدو	عداء	عداء
والمذهلة	ذهل	مذهل	مذهل
تمكينات	مكن	تمكين	تمكين
ومراسلاتهم	رسل	مراسل;مراسلة	مراسل;مراسلة
يصلحن	صلح	أصلح;صلح	أصلح;صلح
انتثار	نثر	انتثار	انتثار
بلاغة	بلغ	بلاغة;بلاغ	بلاغة;بلاغ
استجد	جدو	استجدى	استجدى
والمكايدات	كيد	مكايدة	مكايدة
المسؤوليات	سءل	مسؤول	مسؤول
مدرسة	درس	مدرسة	مدرسة
بالآخرين	ءخر	آخر	آخر
لاستدراج	درج	استدراج	استدراج
كالحوامل	حمل	حوامل	حوامل
المستمعتين	سمع	مستمع	مستمع
مسجدين	سجد	مسجد	مسجد
انتهاكها	نهك	انتهاك	انتهاك
الأقاليم	قلم	أقاليم	أقاليم
الحوامل	حمل	حوامل	حوامل
بتصعيد	صعد	تصعيد	تصعيد
العارفون	عرف	عارف	عارف
ومزرعتين	زرع	مزرعة	مزرعة
تحملون	حمل	حمل	حمل
أثمان	ثمن;ثمن	أثمان;ثماني	أثمان;ثماني
تحزب	حزب	حزب	حزب
الخيارات	خير	خيار	خيار
الخبراء	خبر	خبراء	خبراء
شقاء	شقي	شقاء	شقاء
لإعدام	عدم	إعدام	إعدام
والمنفذ	نفذ	منفذ	منفذ
والموفرة	وفر	موفر	موفر
وصايا	وصي	وصايا	وصايا
سيترك	وتر;ترك	وتر;ترك	وتر;ترك
المقترحة	قرح	مقترح	مقترح
سيربط	ربط	ربط	ربط
للمقارنة	قرن	مقارنة;مقارن	مقارنة;مقارن
والمرشد	رشد	مرشد	مرشد
فيفضل	فضل	فضل;أفضل	فضل;أفضل
المغالطات	غلط	مغالط;مغالطة	مغالط;مغالطة
راحلون	رحل	راحل	راحل
يستبدلهم	بدل	استبدل	استبدل
أرباح	ربح	أرباح	أرباح
الموجود	وجد	موجود	موجود
للاعبين	لعب	لاعب	لاعب
ائتم	ءيم;ءتم	ائتام;أتم	ائتام;أتم
للمسلمين	سلم	مسلم	مسلم
تسعينيات	تسع	تسعين	تسعين
والكاشف	كشف	كاشف	كاشف
دلا	دلو;ودل	ودل;دلا	ودل;دلا
الاحتيال	حول	احتيال	احتيال
ستسجدان	سجد	سجد	سجد
بالمرونة	مرن	مرونة	مرونة
مطلوب	طلب	مطلوب	مطلوب
والمتابعة	تبع	متابع;متابعة	متابع;متابعة
نزور	زور;نزر	زور;زار;نزور	زور;زار;نزور
لمبادرته	بيد;بدر	مبادرة;مبادر	مبادرة;مبادر
توضيحاتهما	وضح	توضيح	توضيح
للمساعدة	سعد	مساعدة;مساعد	مساعدة;مساعد
حرموا	حرم	حرم	حرم
والفهرسة	فهرس	فهرس	فهرس
عارفان	عرف	عارف	عارف
البالغين	بلغ	بالغ	بالغ
الاستقراء	قرء	استقراء	استقراء
قضايا	قضي	قضايا	قضايا
وأرقامها	رقم	أرقام	أرقام
يسابق	سبق	سابق	سابق
تربطون	ربط	ربط	ربط
ستعرفون	عرف	عرف	عرف
وتطبيقات	طبق	تطبيق	تطبيق
تنفيذها	نفذ	تنفيذ	تنفيذ
تجارب	جرب	تجارب	تجارب
صناعات	صنع	صناعة	صناعة
المسافات	سوف	مسافة	مسافة
والمتجادلين	جدل	متجادل	متجادل
سيرسلونهم	رسل	أرسل	أرسل
غناء	غني	غناء	غناء
كتبتم	كتب	كتب	كتب
تفاسير	فسر	تفاسير	تفاسير
الهجرات	هجر	هجر;هجرة	هجر;هجرة
الانتقال	نقل	انتقال	انتقال
إجازة	جوز	إجازة	إجازة
استعادته	عود	استعاد;استعادة	استعاد;استعادة
ينعكس	عكس	انعكس	انعكس
وتحويلها	حول	تحويل	تحويل
الباقيات	بوق;بقي	باقة;باقية;باقي	باقة;باقية;باقي
مراجع	رجع	مراجع	مراجع
فيوجب	وجب	أوجب;وجب	أوجب;وجب
منيع	منع	منيع	منيع
سمعوا	سمع	سمع	سمع
وزيارة	زور;زور،زير	زيار;زيارة	زيار;زيارة
يعلمون	علم	علم;أعلم	علم;أعلم
يدعون	دعو;ودع	دعا;ودع	دعا;ودع
المرموقة	رمق	مرموق	مرموق
تهمهم	وهم;همهم	همهم;تهم	همهم;تهم
والمسافرين	سفر	مسافر	مسافر
والإصدار	صدر	إصدار	إصدار
ومرتبطة	ربط	مرتبط	مرتبط
ذنوب	ذنب	ذنوب	ذنوب
فيسلم	سلم	سلم;أسلم	سلم;أسلم
باجتماع	جمع	اجتماع	اجتماع
سيتركهما	ترك	ترك	ترك
والمطالب	طلب	مطالب	مطالب
تكتبن	كتب	أكتب;كتب	أكتب;كتب
المنتجات	نتج	منتج	منتج
منشغلون	شغل	منشغل	منشغل
فتعلق	علق	علق	علق
الكرناف	كرنف	كرناف	كرناف
جدل	جدل	جدل	جدل
أرائك	ءرك	أرائك	أرائك
معيشة	عيش	معيشة	معيشة
سحور	سحر	سحور	سحور
استمكن	مكن	استمكن	استمكن
بالمعلومات	علم	معلوم	معلوم
يجادلن	جدل	جادل	جادل
سيدلن	دول;ودل	دال;ودل	دال;ودل
مرتبطة	ربط	مرتبط	مرتبط
فيجبر	جبر	أجبر;جبر	أجبر;جبر
فيخفي	خفي	أخفى;خفى	أخفى;خفى
رثية	رثي	رثية	رثية
منعكس	عكس	منعكس	منعكس
سهوة	سهو	سهو;سهوة	سهو;سهوة
والمكتسبات	كسب	مكتسب	مكتسب
تدلان	ودل	ودل	ودل
تجريب	جرب	تجريب	تجريب
والقدرات	قدر	قدر;قدرة	قدر;قدرة
أعرف	عرف	عرف;أعرف	عرف;أعرف
باستغلال	غلل	استغلال	استغلال
ومكاسبها	كسب	مكاسب	مكاسب
المنفيين	نفي	منفى	منفى
الجنون	جنن	جنون	جنون
يحسنان	حسن	حسن;أحسن	حسن;أحسن
وتعاونها	عون	تعاون;عاون	تعاون;عاون
نرجع	رجع	أرجع;رجع	أرجع;رجع
وليدة	ولد;يدي	وليد;يد	وليد;يد
استيائهم	سوء	استياء	استياء
للاعتداء	عدو	اعتداء	اعتداء
والمسافرون	سفر	مسافر	مسافر
الاضطرابات	ضرب	اضطراب	اضطراب
والباحثين	بحث	باحث	باحث
مغنيات	غني	مغني;مغنى	مغني;مغنى
سيقان	قين	قان	قان
للعمالقة	عملق	عمالقة	عمالقة
المستهلكين	هلك	مستهلك	مستهلك
ارتباطها	ربط	ارتباط	ارتباط
إسلاميات	سلم	إسلام	إسلام
إطلاقهما	طلق	إطلاق	إطلاق
مشاركتهم	شرك	مشاركة;مشارك	مشاركة;مشارك
زيادة	زيد	زيادة	زيادة
تعلمان	علم	علم;أعلم	علم;أعلم
شقاوة	شقي	شقاوة	شقاوة
خلافات	خلف	خلاف;خلافة	خلاف;خلافة
الإشارات	شور	إشارة	إشارة
الميتة	موت	ميتة;ميت	ميتة;ميت
مطار	طير	مطار	مطار
تعويض	عوض	تعويض	تعويض
أصدقاؤهم	صدق	أصدقاء	أصدقاء
مكتبات	كتب	مكتبة;مكتب	مكتبة;مكتب
الملغومة	لغم	ملغوم	ملغوم
المأمولة	ءمل	مأمول	مأمول
المعلومة	علم	معلوم	معلوم
مستخدمات	خدم	مستخدم	مستخدم
ملتقى	لقي	ملتقى	ملتقى
المشاركون	شرك	مشارك	مشارك
انتحر	نحر	انتحر	انتحر
أعمال	عمل	أعمال	أعمال
بمقدورها	قدر	مقدور	مقدور
أضواء	ضوء	أضواء	أضواء
الجبابرة	جبر	جبابرة	جبابرة
بياناتهم	بين	بيان	بيان
طحين	طحي;طحو;طحن	طحين;طحى;طحا	طحين;طحى;طحا
المعدلات	عدل	معدل	معدل
يخلع	خلع	خلع	خلع
المرشدتان	رشد	مرشد	مرشد
البسه	لبس	لبس	لبس
صناديقهم	صندق	صناديق	صناديق
منافستها	نفس	منافس;منافسة	منافس;منافسة
ذبائح	ذبح	ذبائح	ذبائح
المتماوت	موت	متماوت	متماوت
عربتان	عرب	عرب;عربة	عرب;عربة
يسمعان	سمع	أسمع;سمع	أسمع;سمع
يذهبا	ذهب	أذهب;ذهب	أذهب;ذهب
وظيفة	وظف	وظيفة;وظيف	وظيفة;وظيف
مستخلصات	خلص	مستخلص	مستخلص
حملهم	حمل	حمل	حمل
يغور	غور	غار	غار
محمولة	حمل	محمول	محمول
ناقلتان	نقل	ناقل	ناقل
مواهب	وهب	مواهب	مواهب
وطيس	وطس;طوس	وطيس;طاس	وطيس;طاس
سبعينيات	سبع	سبعين	سبعين
ضراوة	ضرو	ضراوة	ضراوة
فيقتدي	قدي	اقتدى	اقتدى
سناؤنا	سني	سناء	سناء
المضغوطة	ضغط	مضغوط	مضغوط
المعتمدة	عمد	معتمد	معتمد
قسمته	قسم;قصد	قسم;قسمة	قسم;قسمة
مسألة	سءل	مسألة	مسألة
والبرمجيات	برمج	برمجة	برمجة
والمشاركة	شرك	مشاركة;مشارك	مشاركة;مشارك
توابل	تبل;وبل	توابل;وابل	توابل;وابل
أساسيات	ءسس	أساس	أساس
فوائد	فيد	فوائد	فوائد
معتقداتك	عقد	معتقد	معتقد
معامل	عمل	معامل	معامل
والمكتشفتين	كشف	مكتشف	مكتشف
ساع	سعي;سيع;سوع	ساع;ساعى;ساعي	ساع;ساعى;ساعي
فاصبح	صبح	صبح	صبح
وسيلة	وسل	وسيلة	وسيلة
عاملتين	عمل	عامل	عامل
الأمانات	ءمن	أمانة;أمان	أمانة;أمان
والمنعكس	عكس	منعكس	منعكس
المشاركات	شرك	مشاركة;مشارك	مشاركة;مشارك
أغنية	غني	غنى	غنى
محول	حول	محول	محول
ومساعديهم	سعد	مساعد;مساعدة	مساعد;مساعدة
وزارة	وزر	وزارة	وزارة
بتحريرها	حرر	تحرير	تحرير
والإصدارين	صدر	إصدار	إصدار
وتقابلهم	قبل	قابل;تقابل	قابل;تقابل
والمرتبط	ربط	مرتبط	مرتبط
والمجتمع	جمع	مجتمع	مجتمع
ومنطلقات	طلق	منطلق	منطلق
أماط	ميط	أماط;ماط	أماط;ماط
والمكونة	كون	مكون	مكون
المراجعتين	رجع	مراجع;مراجعة	مراجع;مراجعة
أماز	ميز	ماز	ماز
مساهمات	سهم	مساهم;مساهمة	مساهم;مساهمة
لمشاركة	شرك	مشاركة;مشارك	مشاركة;مشارك
سيسجدان	سجد	سجد	سجد
بتصميمها	صمم	تصميم	تصميم
والمصالح	صلح	مصالح	مصالح
واستبدال	بدل	استبدال	استبدال
الجماهير	جمهر	جماهير	جماهير
وللمساعدة	سعد	مساعدة;مساعد	مساعدة;مساعد
الموجودين	وجد	موجود	موجود
العامل	عمل	عامل	عامل
وظيفي	وظف	وظيفة;وظيف	وظيفة;وظيف
فذهب	ذهب	ذهب	ذهب
يخلق	خلق	خلق	خلق
ومواقعها	وقع	مواقع	مواقع
منخرطون	خرط	منخرط	منخرط
المحرمات	حرم	محرم;محرمة	محرم;محرمة
وخواطرهم	خطر	خواطر	خواطر
ومزرعة	زرع	مزرعة	مزرعة
لمعالجها	علج	معالج	معالج
إيمان	ءمن	إيمان	إيمان
حيلهم	حيل;حيل،حول	حيل	حيل
بالأماكن	كون	أماكن	أماكن
بلعوم	بلع	بلعوم	بلعوم
والمشرب	شرب	مشرب	مشرب
