word	root	stem	stem
ضغاء	ضغى	ضغى	ضغى
سعاية	سعي	سعا	سعا
المستفيد	فيد	فيد	فيد
متبدلات	بدل	بدل	بدل
مستمعات	سمع	سمع	سمع
وتحتويان	حوي	حوي	حوي
اقتحموها	قحم	قحم	قحم
تمنعن	منع	منع	منع
المحركات	حرك	حرك	حرك
حنابل	حنبل	حنبل	حنبل
والسياسيين	سوس	ساس	ساس
والممنوعة	منع	منع	منع
والمواعيد	وعد	وعد	وعد
حجوزات	حجز	حجز	حجز
المعتاشة	عيش	عاش	عاش
إمكانياتها	مكن	مكن	مكن
المرفوعة	رفع	رفع	رفع
يمين	يمن	يمن	يمن
والمسجدان	سجد	سجد	سجد
الراغبين	رغب	رغب	رغب
تعرف	عرف	عرف	عرف
المشاهير	شهر	شهر	شهر
صلوات	صلو	صلا	صلا
متباينات	بين	بين	بين
والمصدرين	صدر	صدر	صدر
ومزارعات	زرع	زرع	زرع
مباني	بني	بني	بني
أسائن	ءسن	أسن	أسن
المعضلات	عضل	عضل	عضل
يحفرون	حفر	حفر	حفر
ويحظر	حظر	حظر	حظر
تفاوتات	فوت	فوت	فوت
والجراثيم	جرثم	؟	؟
ساجية	سجو	سجا	سجا
بياناتنا	بين	بين	بين
أعمالهم	عمل	عمل	عمل
وكتاباتهم	كتب	كتب	كتب
والإعاقة	عوق	عاق	عاق
انتهاكات	نهك	نهك	نهك
يوطؤون	وطء	وطأ	وطأ
فالمعلومات	علم	علم	علم
مسلحة	سلح	سلح	سلح
سأنقل	نقل	نقل	نقل
مدين	مدن	مدن	مدن
والعسكرية	عسكر	عسكر	عسكر
المتوفرة	وفر	وفر	وفر
المنظمون	نظم	نظم	نظم
صخر	صخر	صخر	صخر
الإعتقالات	عقل	عقل	عقل
الانتخابية	نخب	نخب	نخب
الباحث	بحث	بحث	بحث
وصلن	وصل	وصل	وصل
يصممون	صمّ	صمّ	صمّ
سباحة	سبح	سبح	سبح
والمهتمين	همّ	همّ	همّ
وصول	وصل	وصل	وصل
ومرتبطتان	ربط	ربط	ربط
بالمشروع	شرع	شرع	شرع
بالإنسان	ءنس	انس	انس
مستمعتان	سمع	سمع	سمع
الاقتراحات	قرح	قرح	قرح
رخصة	رخص	رخص	رخص
والمستمعون	سمع	سمع	سمع
المعارف	عرف	عرف	عرف
تجادلون	جدل	جادل	جادل
يذهبا	ذهب	ذهب	ذهب
باحلال	حلل	حلل	حلل
والمستمعات	سمع	سمع	سمع
فتعين	عين	عين	عين
والموفرة	وفر	وفر	وفر
ستربح	ربح	ربح	ربح
يكفي	كفى	كفى	كفى
تبران	تبر	تبر	تبر
تداول	دول	دول	دول
إسلاميات	سلم	سلم	سلم
ملون	لون	لون	لون
وعناوينهم	عنون	عنون	عنون
الصناعية	صنع	صنع	صنع
سيرتبطون	ربط	ربط	ربط
فاعتكف	عكف	عكف	عكف
والأستاذ	ءستذ	؟	؟
التقنيات	قني	قني	قني
المحيطين	حوط	حوط	حوط
السياسي	سود	سود	سود
المرسل	رسل	رسل	رسل
المنحرفة	حرف	حرف	حرف
حركتهم	حرك	حرك	حرك
ادواء	دوي	دوي	دوي
ميناء	وني	ونىء	ونىء
الملاحظة	لحظ	لحظ	لحظ
فاقعد	قعد	قعد	قعد
تسابق	سبق	سابق	سابق
غناء	غني	غني	غني
تصحبين	صحب	صحب	صحب
أعمال	عمل	عمل	عمل
كالمحترفين	حرف	حرف	حرف
المؤامرات	ءمر	أمر	أمر
ثوار	ثور	ثور	ثور
حركهن	حرك	حرك	حرك
المدرس	درس	درس	درس
تضحيات	ضحو	ضحا	ضحا
عقدتا	عقد	عقد	عقد
منتصر	نصر	نصر	نصر
المأمولة	ءمل	أمل	أمل
والمرسلين	رسل	رسل	رسل
العناوين	عنن	عنن	عنن
الإعلاميون	علم	علم	علم
المعالجة	علج	علج	علج
بمتطلباتها	طلب	طلب	طلب
فينظر	نظر	نظر	نظر
بالمستخدمين	خدم	خدم	خدم
بالسياسة	سوس	ساس	ساس
الدائمين	دوم	دام	دام
مساجد	سجد	سجد	سجد
صياغته	صوغ	صاغ	صاغ
المكاملة	كمل	كمل	كمل
يراعوا	رعى	رعى	رعى
المبتدأ	بدء	بدأ	بدأ
مترجمات	رجم	رجم	رجم
وارثات	ورث	ورث	ورث
المستقلة	سقل	سقل	سقل
الاكتراث	كرث	كرث	كرث
مانع	منع	منع	منع
يتركان	ترك	ترك	ترك
عدوانهم	عدو	عدا	عدا
فدخل	دخل	دخل	دخل
إستبان	بين	بان	بان
بالجرائد	جرد	جرد	جرد
تفشي	فشي	فشي	فشي
ومساعديهم	سعد	سعد	سعد
كسابقيهم	سبق	سبق	سبق
وللاستخدامات	خدم	خدم	خدم
حساسية	حسس	حسس	حسس
المصرفية	صرف	صرف	صرف
استهلوا	سهل	سهل	سهل
سندرس	درس	درس	درس
تناولتها	نول	نول	نول
منشقات	شقق	شقق	شقق
وزير	وزر	وزر	وزر
والمصطلحات	صلح	صلح	صلح
الاستعمال	عمل	عمل	عمل
النادي	ندو	ناد	ناد
استغاثهن	غوث	غاث	غاث
مسافرون	سفر	سفر	سفر
مستحضرات	حضر	حضر	حضر
ابناء	بني	بني	بني
والزيارتين	زور	زار	زار
رياء	رءي	رأي	رأي
سمعتا	سمع	سمع	سمع
إستبدلوهن	بدل	بدل	بدل
والإفراط	فرط	فرط	فرط
والمسافرين	سفر	سفر	سفر
ولوج	ولج	ولج	ولج
المعروضة	عرض	عرض	عرض
الأسواق	سوق	سوق	سوق
المنظورة	نظر	نظر	نظر
المحللون	حلل	حلل	حلل
والعلمية	علم	علم	علم
الخفيفية	خفف	خفف	خفف
سيحرمونهن	حرم	حرم	حرم
تذهب	ذهب	ذهب	ذهب
الانتهاء	نهى	نهى	نهى
تجادلن	جدل	جادل	جادل
المكتشفات	كشف	كشف	كشف
بالتحويلات	حول	حول	حول
مذكرتان	ذكر	ذكر	ذكر
ايجاز	وجز	وجز	وجز
والمطاعم	طعم	طعم	طعم
مثقال	ثقل	ثقل	ثقل
متطرفات	طرف	طرف	طرف
سيعلمانهما	علم	علم	علم
الموصولة	وصل	وصل	وصل
الملكية	ملك	ملك	ملك
قفو	وقف	وقف	وقف
وتوزعاته	وزع	وزع	وزع
حقائب	حقب	حقب	حقب
اجراء	جري	اجر	اجر
سيعلمون	علم	علم	علم
وسواس	وسوس	وسوس	وسوس
اقسمي	قسم	قسم	قسم
والحركية	حرك	حرك	حرك
والشريحة	شرح	شرح	شرح
سرّبت	سرب	سرب	سرب
والأحلام	حلم	حلم	حلم
والأضرار	ضرر	ضرر	ضرر
بائعات	بيع	باع	باع
المنتهية	نهي	نهي	نهي
ستشربون	شرب	شرب	شرب
المسؤولين	سءل	سأل	سأل
والهجران	هجر	هجر	هجر
والتكاثر	كثر	كثر	كثر
والإحصائيات	حصّ	حصّ	حصّ
الجهاز	جهز	جهز	جهز
بالبرمجة	رمج	رمج	رمج
والتفاعل	فعل	فعل	فعل
المستندة	سند	سند	سند
مجاج	مجج	مجج	مجج
الحياء	حيي	حيا	حيا
صحابيين	صحب	صحب	صحب
والمرسلات	رسل	رسل	رسل
البثاء	بني	بني	بني
مدرس	درس	درس	درس
فيكبر	كبر	كبر	كبر
محفورة	حفر	حفر	حفر
المجلتان	جلل	مجلة	مجلة
والعارفتان	عرف	عرف	عرف
المعرقلات	عرقل	عرقل	عرقل
التقليدي	قلد	قلد	قلد
الجدل	جدل	جادل	جادل
اعترافي	عرف	عرف	عرف
حوارات	حور	حور	حور
مكتشفون	كشف	كشف	كشف
ومستكشفين	كشف	كشف	كشف
بالاحداث	حدث	حدث	حدث
سترجعانها	رجع	رجع	رجع
بلعوم	بلع	بلع	بلع
إنعكست	عكس	عكس	عكس
الدراسية	درس	درس	درس
فيحضر	حضر	حضر	حضر
مسافر	سفر	سفر	سفر
يرسلناها	رسل	رسل	رسل
فيعتبر	عبر	عبر	عبر
المؤتمر	ءمر	أمر	أمر
لوظائفهن	وظف	وظف	وظف
العازمين	عزم	عزم	عزم
سيربطان	ربط	ربط	ربط
بالمدينة	دين	دين	دين
والمرشدان	رشد	أرشد	أرشد
يخلع	خلع	خلع	خلع
الجديدان	جدد	جدد	جدد
ديدان	دود	دود	دود
يحظر	حظر	حظر	حظر
المدرسية	درس	درس	درس
اللاعبون	لعب	لعب	لعب
المجانية	مجن	مجن	مجن
سيدرسون	درس	درس	درس
المتعددة	عدد	عدد	عدد
الأحاديث	حدث	حدث	حدث
بالتوافق	وفق	وفق	وفق
الساجدتان	سجد	سجد	سجد
تمارين	مرن	مرن	مرن
زاهية	زهو	زها	زها
محركات	حرك	حرك	حرك
محلل	حلل	حلل	حلل
المنصرمة	صرم	صرم	صرم
مثال	مثل	مثل	مثل
متمرن	مرن	مرن	مرن
تمويل	مول	مول	مول
طرازاتها	طرز	طرز	طرز
سياسة	سيس	سيس	سيس
والتحليل	حلل	حلل	حلل
ذاكرات	ذكر	ذكر	ذكر
التنحنح	نحح	نحح	نحح
مالون	ملل	ملل	ملل
معسكرات	عسكر	عسكر	عسكر
عدوانهن	عدو	عدا	عدا
مطلوبتان	طلب	طلب	طلب
دراستكم	درس	درس	درس
بالإمكان	مكن	مكن	مكن
بناءات	بنى	بنى	بنى
السناء	سنو	سنا	سنا
محاسبين	حسب	حسب	حسب
المرسلون	رسل	رسل	رسل
عربات	عرب	؟	؟
الناقلتين	نقل	نقل	نقل
للاهتمام	همم	همم	همم
حاسم	حسم	حسم	حسم
أوميت	ومء	ومأ	ومأ
مسابقتهن	سبق	سابق	سابق
يجاهدان	جهد	جهد	جهد
واستبدال	بدل	بدل	بدل
إرجع	رجع	رجع	رجع
متناقضات	نقض	نقض	نقض
بالقائمة	قوم	قام	قام
ظهرت	ظهر	ظهر	ظهر
العارفتين	عرف	عرف	عرف
ستعلمهن	علم	علم	علم
لحمايتها	حمي	حمي	حمي
والمسألة	سءل	سأل	سأل
مضاهاة	ضهي	ضها	ضها
المنسقات	نسق	نسق	نسق
كساء	كسو	كسا	كسا
العائش	عيش	عاش	عاش
والرسائل	رسل	رسل	رسل
تبدلات	بدل	بدل	بدل
صماء	صم	صم	صم
والعلوم	علم	علم	علم
ترسل	رسل	رسل	رسل
الموسيقيين	؟	؟	؟
باستعلاء	علي	علي	علي
مذكرة	ذكر	ذكر	ذكر
مرشدة	رشد	أرشد	أرشد
والجدل	جدل	جادل	جادل
داعيا	دعو	دعا	دعا
يسبحان	سبح	سبح	سبح
المركزين	ركز	ركز	ركز
وفعاليات	فعل	فعل	فعل
الداية	دوى	دوى	دوى
مختبأ	خبي	خبي	خبي
القريبين	قرب	قرب	قرب
اقتباسات	قبس	قبس	قبس
والانتخابات	نخب	نخب	نخب
حركتهن	حرك	حرك	حرك
الساعتين	سعى	سعى	سعى
ستصحبين	صحب	صحب	صحب
والراجعات	رجع	رجع	رجع
سيوف	سيف	سيف	سيف
مذكرتين	ذكر	ذكر	ذكر
الرابطة	ربط	ربط	ربط
ألفة	ءلف	ألف	ألف
والطائرات	طير	طار	طار
الإيجابيات	وجب	وجب	وجب
ويصممان	صمّ	صمّ	صمّ
والقرارات	كرّ	كرّ	كرّ
إصتحب	صحب	صحب	صحب
بالاعلان	علن	علن	علن
متطرف	طرف	طرف	طرف
وخدماتنا	خدم	خدم	خدم
والمرابطات	ربط	ربط	ربط
البرامج	رمج	رمج	رمج
المنشغل	شغل	شغل	شغل
كساه	كسو	كسا	كسا
المؤثرات	ءثر	أثر	أثر
الهاتفية	هتف	هتف	هتف
استحدثوا	حدث	حدث	حدث
التأكيد	ءكد	أكد	أكد
المفضلة	فضل	فضل	فضل
واختباره	خبر	خبر	خبر
سأعرفكم	عرف	عرف	عرف
بالفنادق	فندق	فندق	فندق
مطلوبين	طلب	طلب	طلب
مواهبهم	وهب	وهب	وهب
المختلسة	خلس	خلس	خلس
فهتف	هتف	هتف	هتف
جهازه	جهز	جهز	جهز
والتنفيذية	نفذ	نفذ	نفذ
فإستمراريتهم	مرر	مرر	مرر
والعائش	عيش	عاش	عاش
بالانعكاسات	عكس	عكس	عكس
ينابيع	نبع	نبع	نبع
واجتماعي	جمع	جمع	جمع
المسلحين	سلح	سلح	سلح
اللغوية	لغو	لغو	لغو
التسويقية	سوق	ساق	ساق
بالإصدارات	صدر	صدر	صدر
دليلين	دل	دل	دل
مشروع	شرع	شرع	شرع
نجمع	جمع	جمع	جمع
التوحد	وحد	وحد	وحد
الموجود	وجد	وجد	وجد
عاملان	عمل	عمل	عمل
تسبحان	سبح	سبح	سبح
المتجادلات	جدل	جادل	جادل
مستمعة	سمع	سمع	سمع
كهنوت	كهن	كهن	كهن
دوحات	دوح	دوح	دوح
المحاكاة	حوك	حاك	حاك
ائتلق	ءلق	ألق	ألق
ماشيتها	مشي	مشي	مشي
عطاءات	عطي	عطا	عطا
وترتبطون	ربط	ربط	ربط
والبساطة	بسط	بسط	بسط
اختراعها	خرع	خرع	خرع
دومات	دوم	دوم	دوم
حياتهن	حيى	حيى	حيى
سيحسنونكم	حسن	حسن	حسن
تنقيبهم	نقب	نقب	نقب
المؤتمرات	ءمر	أمر	أمر
باستبعاد	بعد	بعد	بعد
رجوعهن	رجع	رجع	رجع
الغفور	غفر	غفر	غفر
والبحثية	بحث	بحث	بحث
مهارتهن	مهر	مهر	مهر
واسع	وسع	وسع	وسع
احتياجات	حوج	حوج	حوج
مارج	مرج	مرج	مرج
ومرتبطة	ربط	ربط	ربط
الاربعاء	ربع	ربع	ربع
دليل	دل	دل	دل
والتدمير	دمر	دمر	دمر
مملكة	ملك	ملك	ملك
وبالتوقيع	وقع	وقع	وقع
والوسائل	وسل	وسل	وسل
والأعمال	عمل	عمل	عمل
متعلقون	علق	علق	علق
منطقة	نطق	نطق	نطق
سجينه	سجن	سجن	سجن
بالاضافه	ضيف	ضاف	ضاف
أساس	ءسس	أسس	أسس
روابطكم	ربط	ربط	ربط
بانتخاب	نخب	نخب	نخب
والتعليم	علم	علم	علم
والبراهين	برهن	؟	؟
متأخرة	ءخر	أخر	أخر
مراكز	ركز	مركز	مركز
متواجد	وجد	وجد	وجد
إنقسامه	قسم	قسم	قسم
الصحي	صحو	صحا	صحا
المنشغلان	شغل	شغل	شغل
محفور	حفر	حفر	حفر
سيعرفان	عرف	عرف	عرف
الإحالات	حول	حال	حال
تحريمهما	حرم	حرم	حرم
فتقدم	قدم	قدم	قدم
هدفنا	هدف	هدف	هدف
والأهلية	ءهل	أهل	أهل
موظفون	وظف	وظف	وظف
والمحفوظات	حفظ	حفظ	حفظ
والتجريبية	جرب	جرب	جرب
حسابهم	حسب	حسب	حسب
تمثال	مثل	مثل	مثل
وردته	ورد	ورد	ورد
الدنئ	دنئ	دنئ	دنئ
والمستمعة	سمع	سمع	سمع
بتنفيذها	نفذ	نفذ	نفذ
ايمان	ءمن	أمن	أمن
المفتوحة	فتح	فتح	فتح
بالطريقة	طرق	طرق	طرق
يصممان	صمّ	صمّ	صمّ
وبوسعهما	وسع	وسع	وسع
الفراعنة	فرعن	فرعن	فرعن
بيناء	بين	بان	بان
وزيارات	زور	زار	زار
وآرائهم	رءي	رأي	رأي
النويم	نوم	نام	نام
ناقلتان	نقل	نقل	نقل
والملاحة	ملح	ملح	ملح
والسيارات	سير	سار	سار
مراعاة	رعى	رعى	رعى
يستتبع	تبع	تبع	تبع
والاتصال	وصل	وصل	وصل
ويتحركوا	حرك	حرك	حرك
والمجاهدان	جهد	جهد	جهد
والدليلين	دل	دل	دل
ذاكرة	ذكر	ذكر	ذكر
مدينة	مدن	مدن	مدن
الراجعون	رجع	رجع	رجع
قضاء	قضى	قضى	قضى
ليتعرفوا	عرف	عرف	عرف
والقضايا	قضي	قضي	قضي
المغربية	غرب	غرب	غرب
سيربحان	ربح	ربح	ربح
الخفقات	خفق	خفق	خفق
تحمل	حمل	حمل	حمل
المرابطين	ربط	ربط	ربط
المعلنين	علن	علن	علن
التقديمي	قدم	قدم	قدم
تحليلاتهم	حلل	حلل	حلل
للانفلات	فلت	فلت	فلت
مغتربات	غرب	غرب	غرب
والهواتف	هتف	هتف	هتف
سمعكن	سمع	سمع	سمع
المستمعان	سمع	سمع	سمع
مدققون	دقق	دقق	دقق
بالتقنية	تقن	تقن	تقن
دموعهن	دمع	دمع	دمع
وبرمجيات	برمج	برمج	برمج
وسيلة	سيل	سيل	سيل
والمكرمات	كرم	أكرم	أكرم
مصتحب	صحب	صحب	صحب
عودتنا	عود	عود	عود
بياناتهم	بين	بين	بين
الألعاب	لعب	لعب	لعب
فتعذر	عذر	عذر	عذر
تحفظاتها	حظظ	حظظ	حظظ
وللمعلوماتية	علم	علم	علم
والمساهمين	سهم	سهم	سهم
والراجعون	رجع	رجع	رجع
سيوفر	وفر	وفر	وفر
وكالعادة	عود	عاد	عاد
تعلمون	علم	علم	علم
ولدان	ولد	ولد	ولد
الوسواس	وسوس	وسوس	وسوس
راقصات	رقص	رقص	رقص
الثلاثاء	ثلث	ثلث	ثلث
بيع	بيع	باع	باع
المصافحة	صفح	صفح	صفح
يرشد	رشد	أرشد	أرشد
عربتيهما	عرب	؟	؟
سيذكرونهم	ذكر	ذكر	ذكر
الازدحام	زحم	زحم	زحم
مسيطرين	سيطر	سيطر	سيطر
فتحرم	حرم	حرم	حرم
الفيضانات	فيض	فاض	فاض
العاملان	عمل	عمل	عمل
فيسقط	سقط	سقط	سقط
معامل	عمد	عمد	عمد
سيسمعان	سمع	سمع	سمع
للمشاركة	شرك	شرك	شرك
والمحروم	حرم	حرم	حرم
يدعون	دعو	دعا	دعا
المرتحلون	رحل	رحل	رحل
مهترأ	هرء	هرأ	هرأ
حائمة	حوم	حوم	حوم
مشواره	شور	شور	شور
الحركات	حرك	حرك	حرك
جهلة	جهل	جهل	جهل
والدوريات	دور	دور	دور
التصنيف	صنف	صنف	صنف
مديد	مدد	مدد	مدد
وميض	ومض	ومض	ومض
والعارفة	عرف	عرف	عرف
لعلاقتها	علق	علق	علق
الميادين	مدن	مدن	مدن
ستدلان	دل	دل	دل
الباكين	بكى	بكى	بكى
رئيس	رءس	رأس	رأس
والفاقدين	فقد	فقد	فقد
والاستثنائية	ثنى	ثنى	ثنى
للنسختين	نسخ	نسخ	نسخ
يعلمانهما	علم	علم	علم
والصناعية	صنع	صنع	صنع
سيحرم	حرم	حرم	حرم
استخدمت	خدم	خدم	خدم
للحيلولة	حيل	حيل	حيل
الناقل	نقل	نقل	نقل
مسافران	سفر	سفر	سفر
بحران	بحر	بحر	بحر
متحري	حري	حري	حري
إستقلالهن	قلل	قلل	قلل
للمعلنين	علن	علن	علن
بالمكفوفين	كفّ	كفّ	كفّ
أمشاه	مشى	مشى	مشى
يملك	ملك	ملك	ملك
إستبدالات	بدل	بدل	بدل
الغث	غثث	غثث	غثث
والتقاليد	قلد	قلد	قلد
عيشة	عيش	عاش	عاش
والمراسلات	رسل	رسل	رسل
وزارة	زور	زار	زار
العنواين	عنن	عنن	عنن
تفاحه	تفح	تفح	تفح
احرى	حري	حري	حري
مسؤوليات	سءل	سأل	سأل
والمحمول	حمل	حمل	حمل
والراجعين	رجع	رجع	رجع
الخلافات	خلف	خلف	خلف
الدالة	دلل	دلل	دلل
المعلمين	علم	علم	علم
صهوة	صهو	صها	صها
والإجابة	جوب	جوب	جوب
والعارف	عرف	عرف	عرف
فركع	ركع	ركع	ركع
المركبات	ركب	ركب	ركب
والتفاصيل	فصل	فصل	فصل
بتناولها	نول	نول	نول
السافلة	سفل	سفل	سفل
الدانية	دنو	دنا	دنا
أمنهن	ءمن	امن	امن
حاملة	حمل	حمل	حمل
المشتركة	شرك	شرك	شرك
للمحتوى	حوي	حوي	حوي
المساءلة	سءل	سءل	سءل
انتظاره	نظر	نظر	نظر
أضواء	ضوء	ضوء	ضوء
بالتجارة	تجر	تجر	تجر
سيسجد	سجد	سجد	سجد
المتظاهرات	ظهر	ظهر	ظهر
المبايعة	بيع	باع	باع
اقتصاديا	قصد	قصد	قصد
المسافرة	سفر	سفر	سفر
متين	متن	متن	متن
بالمصداقية	صدق	صدق	صدق
المسجد	سجد	سجد	سجد
فيقطع	قطع	قطع	قطع
إعلاميات	علم	علم	علم
سترابطون	ربط	ربط	ربط
دارسون	درس	درس	درس
للعمليات	عمل	عمل	عمل
جاعلون	جعل	جعل	جعل
المطايا	مطي	مطا	مطا
المشاهدة	شهد	شهد	شهد
التباس	لبس	لبس	لبس
يرقصون	رقص	رقص	رقص
صائغ	صوغ	صاغ	صاغ
باستخدام	خدم	خدم	خدم
كيميائية	كمي	كمي	كمي
يبكين	بكى	بكى	بكى
والقرصنة	قرص	قرص	قرص
احتياجهم	حوج	حوج	حوج
غافر	غفر	غفر	غفر
لتوجيهات	وجه	وجه	وجه
الملكي	ملك	ملك	ملك
مزاء	مزز	مزز	مزز
للمستهلكين	هلك	هلك	هلك
الفولاني	فول	فول	فول
مكيث	مكث	مكث	مكث
مراح	مرح	مرح	مرح
ستسجد	سجد	سجد	سجد
ذاكرين	ذكر	ذكر	ذكر
والمؤسسات	ءسس	أسّس	أسّس
الأنابيب	نبب	نبب	نبب
مرسلين	رسل	رسل	رسل
مقولات	قول	قول	قول
الاقتصاد	قصد	قصد	قصد
اغرنداء	غرند	غرند	غرند
بإمكاناتها	مكن	مكن	مكن
والسياسيات	سوس	ساس	ساس
سيتركهما	ترك	ترك	ترك
الكسر	كسر	كسر	كسر
واقتصادي	قصد	قصد	قصد
ماعون	معن	معن	معن
تجريبية	جرب	جرب	جرب
الباكيات	بكى	بكى	بكى
تستبدلهم	بدل	بدل	بدل
البريكات	برك	؟	؟
مادحات	مدح	مدح	مدح
فيصير	صير	صير	صير
للأغنياء	غني	غني	غني
أصدقاؤهم	صدق	صدق	صدق
والاحتيال	حول	حال	حال
فاخذ	ءخذ	أخذ	أخذ
لبالسيغر	؟	بالسيغر	بالسيغر
للمدونين	دون	دون	دون
القوانين	قنن	قنن	قنن
الاتفاق	وفق	وفق	وفق
متناولهم	نول	نول	نول
فتحتم	فتح	فتح	فتح
مازق	مزق	مزق	مزق
فالحاسوب	حسب	حسب	حسب
خلعهم	خلع	خلع	خلع
المطالبات	طلب	طلب	طلب
المقترنة	قرن	قرن	قرن
والفاقدون	فقد	فقد	فقد
موزعة	وزع	وزع	وزع
منايا	مني	مني	مني
بالتجزئة	جزء	جزأ	جزأ
أمور	ءمر	امر	امر
يكتسب	كسب	كسب	كسب
والحقيقة	حقق	حقق	حقق
تستخدمها	خدم	خدم	خدم
والمرتحلين	رحل	رحل	رحل
الانسحاب	سحب	سحب	سحب
عراقيل	عرقل	عرقل	عرقل
والمسيحية	مسح	مسح	مسح
شادي	شدو	شدا	شدا
سطحية	سطح	سطح	سطح
المعيشة	عيش	عاش	عاش
الإمارات	إمر	إمر	إمر
المفاجأة	فجء	فجأ	فجأ
الدبابات	دبب	دبب	دبب
مواطن	وطن	وطن	وطن
الإعفاء	عفو	عفا	عفا
مكتبة	كتب	كتب	كتب
الراجعين	رجع	رجع	رجع
لتطبيقات	طبق	طبق	طبق
المسائلات	سءل	سأل	سأل
مهارة	مهر	مهر	مهر
والإدراج	درج	درج	درج
المتساوية	سوي	سوا	سوا
والممنوعات	منع	منع	منع
تحريم	حرم	حرم	حرم
مخابرات	خبر	خبر	خبر
تابعات	تبع	تبع	تبع
الفى	لفي	لفي	لفي
دموع	دمع	دمع	دمع
سيتركان	ترك	ترك	ترك
لتأهيل	ءهل	أهل	أهل
الإعاقة	عوق	عاق	عاق
ملتحقون	لحق	لحق	لحق
إستخدام	خدم	خدم	خدم
سيذكرون	ذكر	ذكر	ذكر
فاعليتها	فعل	فعل	فعل
المخاطبين	خطب	خطب	خطب
المسؤولية	سءل	سأل	سأل
ومرتبطتين	ربط	ربط	ربط
التفاعلي	فعل	فعل	فعل
المعتادة	عود	عاد	عاد
زيارتان	زور	زار	زار
والخدمات	خدم	خدم	خدم
يرسل	رسل	رسل	رسل
الاختراق	خرق	خرق	خرق
عسكر	عسكر	عسكر	عسكر
المسؤوليات	سءل	سأل	سأل
وفضاءاته	فضء	فضء	فضء
الصفقتين	صفق	صفق	صفق
مستمعين	سمع	سمع	سمع
الأقراص	قرص	قرص	قرص
تُستغل	غلل	غلل	غلل
صاروخ	صرخ	صرخ	صرخ
المعاصرة	عصر	عصر	عصر
البرمجية	رمج	رمج	رمج
مستعيرين	عير	عير	عير
علاماتهم	علم	علم	علم
صلاة	صلو	صلا	صلا
والاخترقات	خرق	خرق	خرق
تغطياتهم	غطي	غطي	غطي
المسائلة	سءل	سأل	سأل
كسوة	كسو	كسا	كسا
قراراتهم	قرر	قرر	قرر
اضاعوا	ضيع	ضيع	ضيع
للمبيدات	بيد	بيد	بيد
فيستوي	سوي	سوي	سوي
حملهم	حمل	حمل	حمل
مصتحبين	صحب	صحب	صحب
المستمعة	سمع	سمع	سمع
تماما	تمم	تمم	تمم
اغنياء	غني	غني	غني
والبلدان	بلد	بلد	بلد
ماجن	مجن	مجن	مجن
خصوصيتهم	خصص	خصص	خصص
متعسف	عسف	عسف	عسف
استيأس	يءس	يأس	يأس
سترجع	رجع	رجع	رجع
متطوعين	طوع	طوع	طوع
سخاوة	سخي	سخي	سخي
توسوسون	وسوس	وسوس	وسوس
إيجابياتها	وجب	وجب	وجب
ميغاهرتز	؟	؟	؟
والمحللين	حلل	حلل	حلل
مديون	دين	دين	دين
الشخصية	شخص	شخص	شخص
الإجابات	جوب	جوب	جوب
والإنعكاسات	عكس	عكس	عكس
والاعلانات	علن	علن	علن
تذهبا	ذهب	ذهب	ذهب
ستحمل	حمل	حمل	حمل
اليابسة	يبس	يبس	يبس
والمرطبات	رطب	رطب	رطب
روابي	ربي	ربي	ربي
مصلى	صلو	صلا	صلا
والمشروب	شرب	شرب	شرب
العارف	عرف	عرف	عرف
الجوهرية	جهر	جهر	جهر
بلاغة	بلغ	بلغ	بلغ
بالشركات	شرك	شرك	شرك
وليدة	ولد	ولد	ولد
والمترابطات	ربط	ربط	ربط
فسمع	سمع	سمع	سمع
تواجد	وجد	وجد	وجد
متعالون	علي	علي	علي
واردة	ورد	ورد	ورد
اتساقه	وسق	وسق	وسق
المجاجة	مجج	مجج	مجج
بالاوراق	ورق	ورق	ورق
المنقول	نقل	نقل	نقل
فترتفع	رفع	رفع	رفع
العبارات	عبر	عبر	عبر
مرجان	مرج	مرج	مرج
ومتوافقة	وفق	وفق	وفق
بالمعلومات	علم	علم	علم
خيرات	خير	خير	خير
لتتم	تمم	تمم	تمم
والانهماك	همك	همك	همك
الساجدان	سجد	سجد	سجد
الوزارات	وزر	وزر	وزر
سراة	سري	سرا	سرا
يفتدون	فدي	فدي	فدي
باعه	بيع	باع	باع
بالاستيلاء	ولي	ولي	ولي
تفتحين	فتح	فتح	فتح
تحسنت	حسن	حسن	حسن
تدل	دل	دل	دل
منتقدوها	نقد	نقد	نقد
فيكتفي	كفي	كفا	كفا
للمسألة	سءل	سأل	سأل
سيربح	ربح	ربح	ربح
وفرة	وفر	وفر	وفر
إستمروا	مرر	مرر	مرر
سيواصلن	وصل	وصل	وصل
والتقنيات	تقن	؟	؟
سيساعدنا	سعد	سعد	سعد
بالمواجع	وجع	وجع	وجع
مشاركتهم	شرك	شرك	شرك
منعهم	منع	منع	منع
ومنطلقات	طلق	طلق	طلق
التقطتها	لقط	لقط	لقط
عمادة	عمد	عمد	عمد
مستغلين	غلل	غلل	غلل
وبانتهاك	نهك	نهك	نهك
فتحصيل	حصل	حصل	حصل
لتثبيتها	ثبت	ثبت	ثبت
الموسوعي	وسع	وسع	وسع
لأرواحهم	روح	روح	روح
المرجوعات	رجع	رجع	رجع
واستطاعت	سطع	سطع	سطع
للمؤلفين	ءلف	ألف	ألف
المطبعية	طبع	طبع	طبع
